,uniqueID,label,prob
1659,window,saxophone,2.1240687e-06
1660,window,hula hoop,2.1112244e-06
1661,window,jellyfish,2.1089102e-06
1662,window,shower cap,2.0501755e-06
1663,window,jeep,2.0456055e-06
1664,window,coaster,2.0452385e-06
1665,window,vending machine,2.0450514e-06
1666,window,hot chocolate,2.0257762e-06
1667,window,catfish,2.0197383e-06
1668,window,piggy bank,2.0079653e-06
1669,window,beard,1.9855638e-06
1670,window,popsicle,1.9838642e-06
1671,window,volleyball,1.976303e-06
1672,window,latte,1.974649e-06
1673,window,pomegranate,1.9574966e-06
1674,window,handcuff,1.94988e-06
1675,window,corset,1.9271815e-06
1676,window,stethoscope,1.9202066e-06
1677,window,earplug,1.917542e-06
1678,window,catapult,1.916522e-06
1679,window,letter opener,1.9089482e-06
1680,window,lamb chop,1.9048709e-06
1681,window,water bottle,1.8901877e-06
1682,window,waffle iron,1.887655e-06
1683,window,tattoo,1.8767735e-06
1684,window,bathrobe,1.8745019e-06
1685,window,hotdog,1.8646633e-06
1686,window,goat,1.842739e-06
1687,window,bookmark,1.8385017e-06
1688,window,muffin,1.8362553e-06
1689,window,ski pole,1.832571e-06
1690,window,tube top,1.8130389e-06
1691,window,mongoose,1.7867561e-06
1692,window,cilantro,1.7802689e-06
1693,window,odometer,1.774147e-06
1694,window,eel,1.7595381e-06
1695,window,chopsticks,1.723223e-06
1696,window,fire pit,1.7212586e-06
1697,window,hippopotamus,1.7080398e-06
1698,window,corsage,1.6984043e-06
1699,window,banana peel,1.6972191e-06
1700,window,fountain pen,1.646244e-06
1701,window,ukulele,1.6418977e-06
1702,window,peanut butter,1.588901e-06
1703,window,fishing pole,1.5867417e-06
1704,window,soy sauce,1.5825616e-06
1705,window,metal detector,1.5794766e-06
1706,window,showerhead,1.5759889e-06
1707,window,diving board,1.5751264e-06
1708,window,creme brulee,1.5649716e-06
1709,window,briefcase,1.555882e-06
1710,window,shopping basket,1.5408148e-06
1711,window,hummus,1.524974e-06
1712,window,appetizer,1.511229e-06
1713,window,jumpsuit,1.4964799e-06
1714,window,hot-water bottle,1.4962716e-06
1715,window,sauce,1.4897247e-06
1716,window,donut,1.4812784e-06
1717,window,pantsuit,1.4712208e-06
1718,window,extinguisher,1.4681513e-06
1719,window,syrup,1.4436483e-06
1720,window,hyena,1.412621e-06
1721,window,cupcake,1.4038219e-06
1722,window,giraffe,1.389241e-06
1723,window,curling iron,1.378969e-06
1724,window,headphones,1.3775284e-06
1725,window,lingerie,1.3692271e-06
1726,window,lipstick,1.3610123e-06
1727,window,stir fry,1.3489432e-06
1728,window,pinball,1.3449842e-06
1729,window,tongue,1.3070116e-06
1730,window,bungee,1.2987192e-06
1731,window,taxi,1.295498e-06
1732,window,unicycle,1.2788967e-06
1733,window,fishnet stockings,1.2763526e-06
1734,window,fondue,1.2714711e-06
1735,window,dessert,1.2627705e-06
1736,window,locker,1.2513935e-06
1737,window,sparkler,1.2473402e-06
1738,window,toothbrush,1.2315132e-06
1739,window,hairpin,1.2281658e-06
1740,window,ski lift,1.2087837e-06
1741,window,shark,1.1880384e-06
1742,window,bun,1.1871459e-06
1743,window,skateboard,1.1324066e-06
1744,window,ping-pong table,1.1248958e-06
1745,window,urinal,1.1213441e-06
1746,window,beachball,1.1173154e-06
1747,window,croissant,1.1150204e-06
1748,window,shopping cart,1.1097776e-06
1749,window,leotard,1.1087811e-06
1750,window,snowboard,1.1081426e-06
1751,window,coffee bean,1.103635e-06
1752,window,license plate,1.0924116e-06
1753,window,swimming pool,1.0863362e-06
1754,window,roller coaster,1.0862408e-06
1755,window,airplane,1.0841751e-06
1756,window,rickshaw,1.0707207e-06
1757,window,hovercraft,1.0640878e-06
1758,window,scarf,1.0590824e-06
1759,window,tugboat,1.0305372e-06
1760,window,balance beam,1.0169625e-06
1761,window,kimono,1.0071315e-06
1762,window,sunglasses,9.676145e-07
1763,window,bobsled,9.584068e-07
1764,window,sweatsuit,9.580413e-07
1765,window,bologna,9.501977e-07
1766,window,photo booth,9.3994475e-07
1767,window,calzone,9.295489e-07
1768,window,otter,9.2612095e-07
1769,window,polo shirt,9.119523e-07
1770,window,flatiron,9.037188e-07
1771,window,rollerblade,8.740068e-07
1772,window,humvee,8.708485e-07
1773,window,backpack,8.4532974e-07
1774,window,police car,8.271695e-07
1775,window,duffel bag,8.1427163e-07
1776,window,caviar,7.9468344e-07
1777,window,seatbelt,7.894571e-07
1778,window,bracelet,7.8707325e-07
1779,window,bracelet,7.8707325e-07
1780,window,wrist,7.8344345e-07
1781,window,soldering iron,7.618579e-07
1782,window,bandanna,7.346825e-07
1783,window,go-kart,7.2443964e-07
1784,window,stingray,6.9686354e-07
1785,window,totem pole,6.711348e-07
1786,window,sushi,6.7090764e-07
1787,window,barcode,6.6288834e-07
1788,window,mascara,6.6043054e-07
1789,window,necklace,6.424009e-07
1790,window,pepperoni,6.275831e-07
1791,window,footrest,6.2267134e-07
1792,window,omelet,5.8929726e-07
1793,window,ferry,5.769741e-07
1794,window,beanie,5.7588454e-07
1795,window,cheeseburger,5.5953075e-07
1796,window,helicopter,5.569668e-07
1797,window,beanbag,5.5425653e-07
1798,window,golf cart,5.3249994e-07
1799,window,carousel,5.3165e-07
1800,window,iceskate,5.312299e-07
1801,window,milkshake,5.249583e-07
1802,window,raft,5.165495e-07
1803,window,star fruit,5.157944e-07
1804,window,stapler,5.045519e-07
1805,window,bok choy,4.868493e-07
1806,window,smoothie,4.8124065e-07
1807,window,braid,4.6893305e-07
1808,window,lanyard,4.642249e-07
1809,window,yacht,4.5895396e-07
1810,window,mullet,4.5628218e-07
1811,window,jump rope,4.388412e-07
1812,window,tostada,4.3684153e-07
1813,window,lollipop,4.29053e-07
1814,window,cheesecake,4.2756534e-07
1815,window,quesadilla,4.2049118e-07
1816,window,warthog,4.1456076e-07
1817,window,walrus,3.991532e-07
1818,window,wetsuit,3.942938e-07
1819,window,cruise ship,3.889698e-07
1820,window,hot-air balloon,3.737487e-07
1821,window,rollerskate,3.6496309e-07
1822,window,medal,3.568921e-07
1823,window,overalls,3.1954553e-07
1824,window,polaroid,3.18471e-07
1825,window,speedboat,3.15346e-07
1826,window,flamethrower,3.1306985e-07
1827,window,bikini,3.0892062e-07
1828,window,mousepad,3.0843697e-07
1829,window,measuring cup,2.964131e-07
1830,window,birthday cake,2.8843985e-07
1831,window,suspenders,2.827401e-07
1832,window,anklet,2.7282724e-07
1833,window,red carpet,2.7107092e-07
1834,window,aircraft carrier,2.683158e-07
1835,window,charger,2.6496915e-07
1836,window,banana split,2.533371e-07
1837,window,space shuttle,2.466771e-07
1838,window,swimsuit,2.3422034e-07
1839,window,cheetah,2.2268318e-07
1840,window,trampoline,2.1992686e-07
1841,window,jetski,2.0392214e-07
1842,window,hot tub,1.7794905e-07
1843,window,shuffleboard,1.7678092e-07
1844,window,blimp,1.7092445e-07
1845,window,penlight,1.0617993e-07
1846,window,hookah,1.0169814e-07
1847,window,forklift,8.500853e-08
1848,window,airboat,6.009863e-08
1849,window,headband,5.9401632e-08
1850,window,ferris wheel,5.3603728e-08
1851,window,seaplane,4.499411e-08
1852,window,manatee,9.782262e-09
1853,window,bolo tie,7.19249e-09
